id,ref,hyp,ref_norm,hyp_norm
5f60c5bb5fe4e,мойны онша ұзын емес құлағы үлкен,Мойны 11 үзін еміс кұлағы үлкен.,мойны онша ұзын емес құлағы үлкен,мойны 11 үзін еміс кұлағы үлкен
5f60c5cf12a1d,қай үйге барсаң да кітап сөресі бос болмайтын,"Қайуіге бар саңда, кітап сөресі бос болмайтын.",қай үйге барсаң да кітап сөресі бос болмайтын,қайуіге бар саңда кітап сөресі бос болмайтын
5f60c5df0a4f6,бұрын соңды мұндайды көргенім жоқ,Бұрын соңды мұндайды көргерім жоқ.,бұрын соңды мұндайды көргенім жоқ,бұрын соңды мұндайды көргерім жоқ
5f60c5e195da2,ол кезде бір жүз қырық жеті пәтер өткен,Ол кезде 140-е тіпәтер өткен.,ол кезде бір жүз қырық жеті пәтер өткен,ол кезде 140 е тіпәтер өткен
5f60c5f1c991a,пилоттық жобаны қалалық әкімдік пен ішкі істер министрлігі бірлесіп жүзеге асырып жатыр,"Пилоттық жобаны қалалық әкіндік пен ішкен ішкейсер министрлігі білесіп, жүзігі асырп жатыр.",пилоттық жобаны қалалық әкімдік пен ішкі істер министрлігі бірлесіп жүзеге асырып жатыр,пилоттық жобаны қалалық әкіндік пен ішкен ішкейсер министрлігі білесіп жүзігі асырп жатыр
5f60c61e4790a,қартайғысы келмейтін тағы бір қариялар қыркүйектің ызғарына қарамастан жалаң аяқ жүгіріп автобуспен жарысады,"Қартайықсы келметін тағы бір қарелі қірқиектің ызғарына қарамарстан жалаң аяқ үйгіріп, аптауы спендарысады.",қартайғысы келмейтін тағы бір қариялар қыркүйектің ызғарына қарамастан жалаң аяқ жүгіріп автобуспен жарысады,қартайықсы келметін тағы бір қарелі қірқиектің ызғарына қарамарстан жалаң аяқ үйгіріп аптауы спендарысады
5f60c645a860e,том круз американ актері режиссер продюсер сценарийші,"Том Крыс — американ актері, режиссер, продюсер сценарийше.",том круз американ актері режиссер продюсер сценарийші,том крыс американ актері режиссер продюсер сценарийше
5f60c6735e086,есің дұрыс па не былжырап тұрсың,Езің дұрыспай! Не бұл жырап тұрсын!,есің дұрыс па не былжырап тұрсың,езің дұрыспай не бұл жырап тұрсын
5f60c687ed228,солето италиядағы коммуна апулия әкімшілік аймағына қарасты леще провинциясында орналасқан,Солетты Италиядағы Каммуна Апуля әкімшілік аймағына қарасты ешче провинциясында орналасқан.,солето италиядағы коммуна апулия әкімшілік аймағына қарасты леще провинциясында орналасқан,солетты италиядағы каммуна апуля әкімшілік аймағына қарасты ешче провинциясында орналасқан
5f60c6944a9db,бұл екі мәселе бір бірімен тығыз байланысты еді,Бұл екі мәселе бір-бірімен тыызб айланысты еді.,бұл екі мәселе бір бірімен тығыз байланысты еді,бұл екі мәселе бір бірімен тыызб айланысты еді
5f60c69dc94ae,енді аялдап қалардай бұл фәниде не мағына қалды,"Енді аялда, қалардай бұл фанеде не мағына қалды.",енді аялдап қалардай бұл фәниде не мағына қалды,енді аялда қалардай бұл фанеде не мағына қалды
5f60c6b446a79,лизаның сары уайымға салынбайтын тамаша қасиеті бар,Низаның сару айымға салымбайтын тамаша қасиеті бар.,лизаның сары уайымға салынбайтын тамаша қасиеті бар,низаның сару айымға салымбайтын тамаша қасиеті бар
5f60c6cd72349,жақындарымыздың мұқтажына жарай алмасақ күнарадан байланыстырып тұратын сымсыздар барына тәубе,"Дяқындарымыздың мұқтажына жарай алмасық, күнарадан байланыстырып, тұратын сұмысысдар барына тәуіби.",жақындарымыздың мұқтажына жарай алмасақ күнарадан байланыстырып тұратын сымсыздар барына тәубе,дяқындарымыздың мұқтажына жарай алмасық күнарадан байланыстырып тұратын сұмысысдар барына тәуіби
5f60c6e1cfca0,барлық кандидатқа тең жағдай жасап саяси додада бәсекелестік болды,"Барлық кандидатқа тең жағды жасап, саяси додада бәсекелестік болды.",барлық кандидатқа тең жағдай жасап саяси додада бәсекелестік болды,барлық кандидатқа тең жағды жасап саяси додада бәсекелестік болды
5f60c6e7d9cf2,жалпы біз қазақстандық жолмен кетеміз,Жалып үйбіз Казақсандық жолмен кетеміз.,жалпы біз қазақстандық жолмен кетеміз,жалып үйбіз казақсандық жолмен кетеміз
5f60c700e4f82,қыста оның бетін бүркеп осылайша жауып қояды,"Қыста оның бетін бір кіп, осылайша жауып қояды.",қыста оның бетін бүркеп осылайша жауып қояды,қыста оның бетін бір кіп осылайша жауып қояды
5f60c70a9fff1,алып жатқан жер аумағы бір мың екі жүз елу тоғыз бүтін төрт жүз тоқсан бес шаршы километр шамасында,Алып жатқын жера аумағы 12595 шаршы км шамасында.,алып жатқан жер аумағы бір мың екі жүз елу тоғыз бүтін төрт жүз тоқсан бес шаршы километр шамасында,алып жатқын жера аумағы 12595 шаршы км шамасында
5f60c7261d1b0,бірақ сен өзіңді тез қолға ала аласың сен басқалар сияқты әлсіз емессің ғой сен бір көрген адамдар өзінше адам менсінбейді деуі мүмкін,"Бірақ сен өзінді тез қолға ала аласын, сен басқала сияқты әлсіз емес түн қой, сен бір көрген адамдар өзінші адам менсімбейді деуі мүмкін.",бірақ сен өзіңді тез қолға ала аласың сен басқалар сияқты әлсіз емессің ғой сен бір көрген адамдар өзінше адам менсінбейді деуі мүмкін,бірақ сен өзінді тез қолға ала аласын сен басқала сияқты әлсіз емес түн қой сен бір көрген адамдар өзінші адам менсімбейді деуі мүмкін
5f60c7400881c,өткен ғасырдың отызыншы жылдары детройт қаласының тұрғыны джозеф фиглок көшеде көпқабатты үйлердің тұсынан өтіп бара жатады,Өткен ғасыдың 30 жылдары Детроид қаласының тұрғыны Жозефигмок көшедек көп қабатты үйлердің түсінен өтіп бары жағады.,өткен ғасырдың отызыншы жылдары детройт қаласының тұрғыны джозеф фиглок көшеде көпқабатты үйлердің тұсынан өтіп бара жатады,өткен ғасыдың 30 жылдары детроид қаласының тұрғыны жозефигмок көшедек көп қабатты үйлердің түсінен өтіп бары жағады
5f60c75aacda0,біз әр күн сайын таңертең дәрігер тексеріп тұрfды,Біз әркүнсайын таң етің дәрігер тексеріп тұрады.,біз әр күн сайын таңертең дәрігер тексеріп тұрfды,біз әркүнсайын таң етің дәрігер тексеріп тұрады
5f62d8d000ffe,баланы қарау керек күтім жасаймыз,"Баланы қарау керек, күтім жасаймыз.",баланы қарау керек күтім жасаймыз,баланы қарау керек күтім жасаймыз
5f62d99b81873,ақын қоғамның барометрі болу керек,АҚН қоғамының барометірі болуы керек.,ақын қоғамның барометрі болу керек,ақн қоғамының барометірі болуы керек
5f62d9e5d2043,нұрсұлтан әбішұлы ертең қазақстан халқына үндеу жариялайтынын мәлімдеді,Нұрсылтан әбішілі ертен Казахстан қалқына үндежі арайылайтынын мәлімдеді.,нұрсұлтан әбішұлы ертең қазақстан халқына үндеу жариялайтынын мәлімдеді,нұрсылтан әбішілі ертен казахстан қалқына үндежі арайылайтынын мәлімдеді
5f62da2ab85e2,ержан әбілханов жаңа лауазымы бойынша облыстың күрделі салалары кәсіпкерлік индустриалды инновациялық даму және мұнай газ өнеркәсібіне қатысты мәселелерге жауап береді,Ержен Абылқанов жаңа луазымы бойынша опыстын күртері салалары кәсікперлік инстагралды инновациялық дамуы және мұнайкасы өнер кәсібіне қатысты мәселелерге жауап береді.,ержан әбілханов жаңа лауазымы бойынша облыстың күрделі салалары кәсіпкерлік индустриалды инновациялық даму және мұнай газ өнеркәсібіне қатысты мәселелерге жауап береді,ержен абылқанов жаңа луазымы бойынша опыстын күртері салалары кәсікперлік инстагралды инновациялық дамуы және мұнайкасы өнер кәсібіне қатысты мәселелерге жауап береді
5f62da39d3413,бұл мен үшін үлкен жетістік,Бұл мен үшін лғендетістік.,бұл мен үшін үлкен жетістік,бұл мен үшін лғендетістік
5f62da8bc59da,өзгешелік бар яғни өнердің түрі менен тегіне қарай бөлініседі,"Өзгеше шеліт бар, яғни өнердің түріменін тегіні қарай бөлініссізді.",өзгешелік бар яғни өнердің түрі менен тегіне қарай бөлініседі,өзгеше шеліт бар яғни өнердің түріменін тегіні қарай бөлініссізді
5f62dae92fb91,жастардың келешегі жарқын,Жастардың келешегі жарқын.,жастардың келешегі жарқын,жастардың келешегі жарқын
5f62dc1fdf62c,нилс хегель өзінің осындай қылмысқа барғанын ольденбург қаласына өтіп жатқан сот процесінде мәлімдеді,"Нилске Гилл, өзінің осында қылымсқа барған, өл денбург қаласына өтіп жатқан сот прессесінде мәліндері.",нилс хегель өзінің осындай қылмысқа барғанын ольденбург қаласына өтіп жатқан сот процесінде мәлімдеді,нилске гилл өзінің осында қылымсқа барған өл денбург қаласына өтіп жатқан сот прессесінде мәліндері
5f62ddf2266db,әдетте мұндай үлкен шаралардың шыңсыз өтпейтіні бар,Адетте мұнда үлкен шараладың шыңсыз өтпейтіні бар.,әдетте мұндай үлкен шаралардың шыңсыз өтпейтіні бар,адетте мұнда үлкен шараладың шыңсыз өтпейтіні бар
5f62df51551b2,мынауыңды шығармаймын дегенді ешкімен естігем жоқ,Мұналынды шығармай міндегенді ешкігі ешкімен естігенім жұк.,мынауыңды шығармаймын дегенді ешкімен естігем жоқ,мұналынды шығармай міндегенді ешкігі ешкімен естігенім жұк
5f62e03cafa42,ол мектептің кез келген жазушы өтеді,Ол мектептің кез келген жазушу өтеді.,ол мектептің кез келген жазушы өтеді,ол мектептің кез келген жазушу өтеді
5f62e093f2501,ендігі тергеу барысында нақты анықталатын болады,Еңдігі тергі уарысында нақты анықталатын болады.,ендігі тергеу барысында нақты анықталатын болады,еңдігі тергі уарысында нақты анықталатын болады
5f62e0e1e031b,оралхан бөкей тірі болса мүлде басқа әдебиет болар ма еді кім білсін,"Оры алқан бөкей түрі болсы, мүлде басқа адепет боларма еді күмбілсін.",оралхан бөкей тірі болса мүлде басқа әдебиет болар ма еді кім білсін,оры алқан бөкей түрі болсы мүлде басқа адепет боларма еді күмбілсін
5f62e1f92b69c,зерттеуге алынған аудитория қиын жағдайға тап болған әйелдер,Жеттеуі алынған аудиторы қиын жағдайғы таппуылған әйелдер.,зерттеуге алынған аудитория қиын жағдайға тап болған әйелдер,жеттеуі алынған аудиторы қиын жағдайғы таппуылған әйелдер
5f62e27842ade,сіз университеттің екі атағын қатар иеленген жалғыз шетелдік қайраткерсіз,Сіз университетің екі атағын қатар еленген жавдыз шетелді қайреткер сіз.,сіз университеттің екі атағын қатар иеленген жалғыз шетелдік қайраткерсіз,сіз университетің екі атағын қатар еленген жавдыз шетелді қайреткер сіз
5f62e2dc41c39,телевизияда еңбек жолын жаңалықтар дикторы болып бастаған қымбат,Телевизияда 15-жа ұлытта диктуры болып астаған қымбат,телевизияда еңбек жолын жаңалықтар дикторы болып бастаған қымбат,телевизияда 15 жа ұлытта диктуры болып астаған қымбат
5f62e415ad480,тобаяқов көшесінен басталып дегтяров көшесіне дейінгі аралықты созылып жатыр,"Тубайақ көшесіні көшесіне басалып, декіттяру көшесіне дейінға аралықты созылып жатыр.",тобаяқов көшесінен басталып дегтяров көшесіне дейінгі аралықты созылып жатыр,тубайақ көшесіні көшесіне басалып декіттяру көшесіне дейінға аралықты созылып жатыр
5fa12e319aa94,егіншілікке көшу нәтижесінде жер жерге бекітілген қоныстардың желілері,Егіншіліккі көші нәтижесінде жерге бекітілген қоныстардың желілері,егіншілікке көшу нәтижесінде жер жерге бекітілген қоныстардың желілері,егіншіліккі көші нәтижесінде жерге бекітілген қоныстардың желілері
5f62e4fbea0cf,ерекшелігі ол рационалды,Ерікшелгі ол рационалды.,ерекшелігі ол рационалды,ерікшелгі ол рационалды
5fa4f1dd46e31,қазіргі уақытта аталған факті бойынша,Қазірді уғақытты аталған пакты.,қазіргі уақытта аталған факті бойынша,қазірді уғақытты аталған пакты
5f62f66a10376,олар заттар интернетін,Олар заттар интернетін,олар заттар интернетін,олар заттар интернетін
5f62f70314017,жалыстардан соның жеті мың бір жүз тоқсан жетеуіне зақым келген,"Жалысыстрадан, сонын 7197-ті үні зақып келген.",жалыстардан соның жеті мың бір жүз тоқсан жетеуіне зақым келген,жалысыстрадан сонын 7197 ті үні зақып келген
5f62f9cb13198,төртқұдық кенбайыту фабрикасында шебер металлург болып істеген,4 куды Кенбайту фаврикасында шебер металлурқ болып істеген.,төртқұдық кенбайыту фабрикасында шебер металлург болып істеген,4 куды кенбайту фаврикасында шебер металлурқ болып істеген
5f62fce197b19,қазір үш мыңға жуық оқушылар,Қазір ұшымға жуық оқушылар,қазір үш мыңға жуық оқушылар,қазір ұшымға жуық оқушылар
5f6300899bd54,қазіргі сапа визуалды картинкасы графиканың сапасы,"Қазіргі сапа визуалды картинкасы, граффиканың сапасы.",қазіргі сапа визуалды картинкасы графиканың сапасы,қазіргі сапа визуалды картинкасы граффиканың сапасы
5f6300c3a99c8,сөйтіп майдан тағдырын күрт өзгертуге мүмкіндік берген,шөйтіп майдан тағдырын күрт өзгертігі мүмкіндік берген.,сөйтіп майдан тағдырын күрт өзгертуге мүмкіндік берген,шөйтіп майдан тағдырын күрт өзгертігі мүмкіндік берген
5f6300ffd43d7,бұл мәселе бүгінгі үкімет отырысында,Бұл мәтиле бүгінгі үкімет отырызында келіп.,бұл мәселе бүгінгі үкімет отырысында,бұл мәтиле бүгінгі үкімет отырызында келіп
5f63012fb3860,торшалардың рецепторлық аймақтарын таниды және ангиген антидеді реакциясын тәнтілігін көреді,Хоршаладың рецепторлық аймақтанын таниды және ангийген антидеді реакциясын тәнділігін көреді.,торшалардың рецепторлық аймақтарын таниды және ангиген антидеді реакциясын тәнтілігін көреді,хоршаладың рецепторлық аймақтанын таниды және ангийген антидеді реакциясын тәнділігін көреді
5f63025d9f78b,ұйымдастырушылардың айтуы бойынша көрме аясында жылда үш жүз мың жуық жаңа бизнес байланыстары орнатылады екен,Үйімдасы русыланың айтуы бойыншы көрмі аясынды жылда 300-мун жуық жаңа бизнес байланыстан орнатыла дейкен.,ұйымдастырушылардың айтуы бойынша көрме аясында жылда үш жүз мың жуық жаңа бизнес байланыстары орнатылады екен,үйімдасы русыланың айтуы бойыншы көрмі аясынды жылда 300 мун жуық жаңа бизнес байланыстан орнатыла дейкен
5f6304007d484,бес тиынға біреулер сатқан жерді,Венбес теңғі біреулір сатқан жерді.,бес тиынға біреулер сатқан жерді,венбес теңғі біреулір сатқан жерді
5f630425a7ae0,қазіргі заманда тартыс мәселесін зерттейтін ғылым саласы,Қазіргі заманда тартис мәселесін зерттейтін ғылым саласы,қазіргі заманда тартыс мәселесін зерттейтін ғылым саласы,қазіргі заманда тартис мәселесін зерттейтін ғылым саласы
5f63045aeab3d,бірақ тыйым салуға бола ма,Бірақ 팀 шалуғы болама.,бірақ тыйым салуға бола ма,бірақ 팀 шалуғы болама
5f6304d34b926,қырғи қабақ соғыстың аяқталуы сәтсіз мемлекеттердің дәуірін бастады,Кіргі қабақ соғысын аяқталуы сәтсіз мемлекеттердің дәуірін бастады.,қырғи қабақ соғыстың аяқталуы сәтсіз мемлекеттердің дәуірін бастады,кіргі қабақ соғысын аяқталуы сәтсіз мемлекеттердің дәуірін бастады
5f6306b9cc487,көлігі соңғы үлгілідегі құтқару құрал саймандарымен жабдықталған,Көлігі соңғы үлгілердегі құтқару құрал саймандарымен жабытталған.,көлігі соңғы үлгілідегі құтқару құрал саймандарымен жабдықталған,көлігі соңғы үлгілердегі құтқару құрал саймандарымен жабытталған
5f6307758d088,қыздар да қайдан шыққанын біледі,Қыздар да қайда шыққан біледі.,қыздар да қайдан шыққанын біледі,қыздар да қайда шыққан біледі
5f63096f9d676,енді алдағы уақытта баһадүр туралы,Енді алдағы уақытты бағадыр туралы,енді алдағы уақытта баһадүр туралы,енді алдағы уақытты бағадыр туралы
5f6309be4188c,домбыралату ұзынтау тауының оңтүстік батысында тоғыз километр жердегі төбе,Домбралату ұзынтау тауының оңтүстік батысында 9 км жердегі төбе.,домбыралату ұзынтау тауының оңтүстік батысында тоғыз километр жердегі төбе,домбралату ұзынтау тауының оңтүстік батысында 9 км жердегі төбе
5f630a2dd8a69,шығынға батса да жергілікті билік амалсыз ашық құдықтарды қайта жабады,Шығынға батса да зергілікті пилік амалсыз ашық құдықтарды қайта жабады.,шығынға батса да жергілікті билік амалсыз ашық құдықтарды қайта жабады,шығынға батса да зергілікті пилік амалсыз ашық құдықтарды қайта жабады
5f630a5551f56,жан дүниесі бітімгерлік қасиеті соғыстағы әдіс айла қолдану шеберлігін нақты деректерге сүйене отырып көрсетеді,"Жан дүниесі бітімгерлік, қасиеті соғысыстағы әдіс айлық олдамы шеберлігін нақты деректергі сүйіне отырып көрсетеді.",жан дүниесі бітімгерлік қасиеті соғыстағы әдіс айла қолдану шеберлігін нақты деректерге сүйене отырып көрсетеді,жан дүниесі бітімгерлік қасиеті соғысыстағы әдіс айлық олдамы шеберлігін нақты деректергі сүйіне отырып көрсетеді
5f630ab1b281b,бұған масаттанған редактор ұшқыштардан сәл төменірек ұшуға болмас па екен деп сұраса керек,"Бұған масаттанған редак тұр ұшқыштардан, сал төменірі күшіғі болмаспа екенін деп сарасы керек.",бұған масаттанған редактор ұшқыштардан сәл төменірек ұшуға болмас па екен деп сұраса керек,бұған масаттанған редак тұр ұшқыштардан сал төменірі күшіғі болмаспа екенін деп сарасы керек
5f630b7c3e2e9,құрылысты үзбей жүргізу үшін дәл қазір кемінде бір жүз жиырма адам қажет,Құрлысты үзбе гүргізу үшін тәр қазір кемінді 120 адам қажет.,құрылысты үзбей жүргізу үшін дәл қазір кемінде бір жүз жиырма адам қажет,құрлысты үзбе гүргізу үшін тәр қазір кемінді 120 адам қажет
5f630b9decde8,магистр айына жиырма бес мың теңге тәлімгер он жеті мың теңге үстемақы алатын болады,Магистр айына 25 000 тенге тәлімген 17 000 тенге ұштемі ақы алатын болады.,магистр айына жиырма бес мың теңге тәлімгер он жеті мың теңге үстемақы алатын болады,магистр айына 25 000 тенге тәлімген 17 000 тенге ұштемі ақы алатын болады
5f630f355cf68,шымкентте едел респираторлы жұқпалы инфекциядан емделген балаға дәрігерлік тік ішегін жуған,Шимкентте едел респираторлы жұқпалы инвекциядан емделген балаға дәрігерлік тік ішегін жуған.,шымкентте едел респираторлы жұқпалы инфекциядан емделген балаға дәрігерлік тік ішегін жуған,шимкентте едел респираторлы жұқпалы инвекциядан емделген балаға дәрігерлік тік ішегін жуған
5f630fb483ac9,ә дегенде менің күрең дөненім ауыздыққа әл бермей біраз жерді қарпып қалатын,"Әдегенде менің күрің дөненім, ауыздыққы әлберме бірақ жерді қарып ыпқалатын».",ә дегенде менің күрең дөненім ауыздыққа әл бермей біраз жерді қарпып қалатын,әдегенде менің күрің дөненім ауыздыққы әлберме бірақ жерді қарып ыпқалатын
5f631084cfa2d,өзбектің насыр фазыл сынды сөз шеберлерінің шығармашылығын насихаттау жайы айтылды,Өзбектің насыр фазыл сынды сөз шеберлерінің шығармашылығын насықаттау жайы айтылды.,өзбектің насыр фазыл сынды сөз шеберлерінің шығармашылығын насихаттау жайы айтылды,өзбектің насыр фазыл сынды сөз шеберлерінің шығармашылығын насықаттау жайы айтылды
5f6311796f17a,ольга олей агроном көмекшісі өніміміздің басым бөлігі ресейге экспортталады,Олға өле ағраным көмекшісі өніміңіздің басым бөлігі ресегі екіспорт талады.,ольга олей агроном көмекшісі өніміміздің басым бөлігі ресейге экспортталады,олға өле ағраным көмекшісі өніміңіздің басым бөлігі ресегі екіспорт талады
5f631197e748e,қоқыс жинайтын эко бокстардың адам көп жүретін жерлерге орналастыру,Қоқыз жинайтын екі бокыстардың адам көп жүретін жеділергі орналасыру.,қоқыс жинайтын эко бокстардың адам көп жүретін жерлерге орналастыру,қоқыз жинайтын екі бокыстардың адам көп жүретін жеділергі орналасыру
5f63121002437,көпшілік тәу ететін туризм нысанасына айналуы тиіс,Көпшілік тәуететін туризм нысанасына айналуы тис,көпшілік тәу ететін туризм нысанасына айналуы тиіс,көпшілік тәуететін туризм нысанасына айналуы тис
5f631337c05e5,сақталған археологиялық ескерткіштер кешені,Сақталған археологиял ғелскер хтер кешені.,сақталған археологиялық ескерткіштер кешені,сақталған археологиял ғелскер хтер кешені
5f63194459ff5,байқайсыз ба бәрі бір монотонды дүние,"Пайқай сіз бә, бәрі бір монатонды дүние.",байқайсыз ба бәрі бір монотонды дүние,пайқай сіз бә бәрі бір монатонды дүние
5f6319cd47642,бір жүз отыз үш болса екі мың бесінші жылы бір жүз қырық бірге жетті,"133 болса, 2005 жылы 134-ге жетті.",бір жүз отыз үш болса екі мың бесінші жылы бір жүз қырық бірге жетті,133 болса 2005 жылы 134 ге жетті
5f631b0fb3b26,дегенмен өмір бойы асфальт жол көрмеген,"Дегенмен, өмір бойы, асфалт жол құрмеген",дегенмен өмір бойы асфальт жол көрмеген,дегенмен өмір бойы асфалт жол құрмеген
5f631bcc1426c,азық түлік қауіпсіздік жөніндегі ислам ұйымы құрлықтық мәселелерді шешуге игі ықпал ете алады,Азық түлік қауістіздік жөндегі ислам үйімі құрылықтық мәселелерді шешуге 2 ықбал еті алады.,азық түлік қауіпсіздік жөніндегі ислам ұйымы құрлықтық мәселелерді шешуге игі ықпал ете алады,азық түлік қауістіздік жөндегі ислам үйімі құрылықтық мәселелерді шешуге 2 ықбал еті алады
5f631c312ffb9,алаңдағы жағдай барған сайын тұрақтала бастады,Аландағы жағдай барған сайын тұрақталы бастады.,алаңдағы жағдай барған сайын тұрақтала бастады,аландағы жағдай барған сайын тұрақталы бастады
5f631c97f03ae,кейіпкер әуелі өз ісінде онша табысқа жете қоймаған бір жүрген жолы болмаған болады,"Кейіпкір әуілу өзінде 10 табысқы жете қоймаған, бір жүргін жолы болмаған тар болады.",кейіпкер әуелі өз ісінде онша табысқа жете қоймаған бір жүрген жолы болмаған болады,кейіпкір әуілу өзінде 10 табысқы жете қоймаған бір жүргін жолы болмаған тар болады
5f631cff47d38,жергілікті билік ғимарат бөліп берсе,Жергілікті билік қимарат өліп персе,жергілікті билік ғимарат бөліп берсе,жергілікті билік қимарат өліп персе
5f631e3c76d4c,яғни он бірінші сыныпқа аз да болса дайындалдым,Яне 11 сынықға азда болша дайындалдың.,яғни он бірінші сыныпқа аз да болса дайындалдым,яне 11 сынықға азда болша дайындалдың
5f631e76d2ef2,сот шешімі бар,Сот шесімі бар.,сот шешімі бар,сот шесімі бар
5f631f125f3b6,және барлық зардап шеккендердің тезірек сауығып кетуін тілей,Және барлық зарда пішеккендердің тезірек сауғу кетуін тілейі.,және барлық зардап шеккендердің тезірек сауығып кетуін тілей,және барлық зарда пішеккендердің тезірек сауғу кетуін тілейі
5f631f65be50c,саяси қызметі деген тақырыпты докторлық диссертация қорғады,Қаяс екі қізметі деген тағырыпты доктырлык дезертасша қорғады.,саяси қызметі деген тақырыпты докторлық диссертация қорғады,қаяс екі қізметі деген тағырыпты доктырлык дезертасша қорғады
5f5c4bf19cdc7,оның мақсаты ғылымға және ғарышты зерттеуге көпшіліктің қызығушылығын арттыру,Оның мақсатты ғылынға және ғарышты зерттеуге көпшіліктің қызуылығын арттыру.,оның мақсаты ғылымға және ғарышты зерттеуге көпшіліктің қызығушылығын арттыру,оның мақсатты ғылынға және ғарышты зерттеуге көпшіліктің қызуылығын арттыру
5f5c4bf9ccfaf,ештеңе білмей өткен уақыт өлген уақыт,Ештеңе білме өткен уақыт өлген уақыт.,ештеңе білмей өткен уақыт өлген уақыт,ештеңе білме өткен уақыт өлген уақыт
5f5c4c015de9d,оның ішінде барлық сала қамтылған,Оның ішінде барлық салақ қамтылған.,оның ішінде барлық сала қамтылған,оның ішінде барлық салақ қамтылған
5f5c4c183d9ec,оларға қойылатын біліктілік талаптарын күшейту қажет,Олырхау қойлатын бірікстілік талаптарын кіше ту қажет.,оларға қойылатын біліктілік талаптарын күшейту қажет,олырхау қойлатын бірікстілік талаптарын кіше ту қажет
5f5c4c22c87a3,ал әділдік орнауы үшін қанша уақыт күтуге тура келетіні әзірге белгісіз дейді адвокат,Аладылды корнау үшін қанша уақыт құтуге турак елетінні әзірге белгісіз дейді адвокат.,ал әділдік орнауы үшін қанша уақыт күтуге тура келетіні әзірге белгісіз дейді адвокат,аладылды корнау үшін қанша уақыт құтуге турак елетінні әзірге белгісіз дейді адвокат
5f5c4c2ee3c0b,мен бар жылдамдықпен жуынып және тез киініп таңғы ас ішпестен мектебіме жүгірдім,Мен бар жылдандық пен жоуынып және тез кейініптанға сішпестен немектебіме жөріді.,мен бар жылдамдықпен жуынып және тез киініп таңғы ас ішпестен мектебіме жүгірдім,мен бар жылдандық пен жоуынып және тез кейініптанға сішпестен немектебіме жөріді
5f5c4c403ca88,болсаңыз да балаларыңызға көңіл бөлмесе болмайды,"Құбылсаңызда, баларың сақу үлбірмесе болмайды.",болсаңыз да балаларыңызға көңіл бөлмесе болмайды,құбылсаңызда баларың сақу үлбірмесе болмайды
5f5c4c4840b96,ал күн райы болса жылынып келеді,Ау күнірайы болсы ажылынып келеді.,ал күн райы болса жылынып келеді,ау күнірайы болсы ажылынып келеді
5f5c4c53e55f2,таңатар қалыбек еңбек ардагері рухани жаңғыру ауылды еске алу деген өте жақсы бастама,Таңатар қалыбе кимбекардагері рухани жағынғыру ауылды еске алу деген үте жақсы бастама.,таңатар қалыбек еңбек ардагері рухани жаңғыру ауылды еске алу деген өте жақсы бастама,таңатар қалыбе кимбекардагері рухани жағынғыру ауылды еске алу деген үте жақсы бастама
5f5c4c691b2a2,капиллярлық құбылыстар табиғатта күнделікті өмірде және өндірісте елеулі рөл атқарады,Капиларлық бұл старта биғатта күнделікті өмірде және өндірісти елілі рулет қарады.,капиллярлық құбылыстар табиғатта күнделікті өмірде және өндірісте елеулі рөл атқарады,капиларлық бұл старта биғатта күнделікті өмірде және өндірісти елілі рулет қарады
5f5c4c7f96df0,ал ақтауда волонтерлерге қолдау көрсетілетін әдістемелік орталық құрылды,Алақтауда волонтерлерге қолда көрсетілетін адыстемелік орталық құрылды.,ал ақтауда волонтерлерге қолдау көрсетілетін әдістемелік орталық құрылды,алақтауда волонтерлерге қолда көрсетілетін адыстемелік орталық құрылды
5f5c4c93314bb,сол кездері осы қандыағаш стансасы ерекше есімде қалды,Сокидер осы қандағаш танцасы ерікші есімдегалды.,сол кездері осы қандыағаш стансасы ерекше есімде қалды,сокидер осы қандағаш танцасы ерікші есімдегалды
5f5c4c9e3f80e,тілеубай павлодар облысы тереңкөл ауданы байқоныс ауылдық округі құрамындағы ауыл,Тлеубайп паладар обысы теренгі ұлауданы бай қоныс ауылдық оқырыгы құрамындағы ауыл.,тілеубай павлодар облысы тереңкөл ауданы байқоныс ауылдық округі құрамындағы ауыл,тлеубайп паладар обысы теренгі ұлауданы бай қоныс ауылдық оқырыгы құрамындағы ауыл
5f5c4ca6c5b86,бүгінде жолаушылар тасымалы үшін шекара жабылған,Бүгінде жолаушылар тасмалу үшінке қаража болған.,бүгінде жолаушылар тасымалы үшін шекара жабылған,бүгінде жолаушылар тасмалу үшінке қаража болған
5f5c4cbc39154,ол үздік кәсіпкер атанды бір миллион теңге сыйақыға ие болды,Ол іздік кәсіпкер атанды 1 миллион тенге сыйқы ысияқы қайы ие болды.,ол үздік кәсіпкер атанды бір миллион теңге сыйақыға ие болды,ол іздік кәсіпкер атанды 1 миллион тенге сыйқы ысияқы қайы ие болды
5f5c4cc50f883,бұл екі мың жиырма бірінші жылға жоспарланып отыр,Бұл 2021 жылға жоспарланы бодар.,бұл екі мың жиырма бірінші жылға жоспарланып отыр,бұл 2021 жылға жоспарланы бодар
