id,ref,hyp,ref_norm,hyp_norm
1841,Не видно ничего кроме чистого прекрасного неба над головой и множества окружающих гор. Из глубины пещеры можно видеть и слышать лишь очень малую часть этого мира.,"Невидно, ничего кроме чистого прекрасыны в небы над головой и множество окружайшек гор. Изглубене пеширы можно видеть и слышать елешь ошинь малую часть этого миры.",не видно ничего кроме чистого прекрасного неба над головой и множества окружающих гор из глубины пещеры можно видеть и слышать лишь очень малую часть этого мира,невидно ничего кроме чистого прекрасыны в небы над головой и множество окружайшек гор изглубене пеширы можно видеть и слышать елешь ошинь малую часть этого миры
1914,"Исследования, которые проводились в двадцатом веке, показали, что существует два вида генетической вариативности: скрытая и выраженная.","Исследования, которые проводились в 20 веке, показали, что существует два вида генетической вариативности — скрытая и уірюжынай.",исследования которые проводились в двадцатом веке показали что существует два вида генетической вариативности скрытая и выраженная,исследования которые проводились в 20 веке показали что существует два вида генетической вариативности скрытая и уірюжынай
1789,"Среди других номинаций: ""Лучшая картина"", ""Режиссёр"", ""Операторская работа"", ""Дизайн костюмов"", ""Монтаж фильма"", ""Оригинальная музыка"", ""Художник-постановщик"", ""Звуковой монтаж"", ""Звук"" и ""Оригинальный сценарий"".","Среди других номинаций — «лудша картина» режиссер, операторскай работа, дизайн костюмов, монтаж фильмы, оригиналяя музыка, художник постанопшик, звуковой монтаж, звук и региональный сценарий.",среди других номинаций лучшая картина режиссер операторская работа дизайн костюмов монтаж фильма оригинальная музыка художник постановщик звуковой монтаж звук и оригинальный сценарий,среди других номинаций лудша картина режиссер операторскай работа дизайн костюмов монтаж фильмы оригиналяя музыка художник постанопшик звуковой монтаж звук и региональный сценарий
1989,"Кроме того, он занимался гравюрным оттиском банкнот для многих стран. Недавние примеры его работ — портреты премьер-министра на лицевой стороне новых банкнот Канады номиналом 5 и 100 долларов.","Кроме твое, он занимался гравьорным отискан банкнот для многих стран. Недавний премьер ивы работ Portraitы премьер-министр аналиссовостырани новой упанкнот Канады номиналым 5 100 долларов.",кроме того он занимался гравюрным оттиском банкнот для многих стран недавние примеры его работ портреты премьер министра на лицевой стороне новых банкнот канады номиналом 5 и 100 долларов,кроме твое он занимался гравьорным отискан банкнот для многих стран недавний премьер ивы работ portraitы премьер министр аналиссовостырани новой упанкнот канады номиналым 5 100 долларов
1840,"Подобные площадки, которые посетило большое количество людей, были организованы во многих других городах Италии и в остальном мире, в частности в Польше.","Подобный площадки, которые пастилла большой коллеги стольдей бюлль организованы в многих других городах Италии и в остылном мере вчастысте в Польшин.",подобные площадки которые посетило большое количество людей были организованы во многих других городах италии и в остальном мире в частности в польше,подобный площадки которые пастилла большой коллеги стольдей бюлль организованы в многих других городах италии и в остылном мере вчастысте в польшин
1746,"Растения питаются от солнца при помощи фотосинтеза. Кроме того, они отбрасывают тень.","Растения питайцы сонца при помощи фотосиндосы, куруметово ане дбрасывай тень.",растения питаются от солнца при помощи фотосинтеза кроме того они отбрасывают тень,растения питайцы сонца при помощи фотосиндосы куруметово ане дбрасывай тень
1808,"Через два года после окончания войны бывшие союзники стали врагами, и началась Холодная война.",Через два года после окончания войны бувши союзнки стали врагами. И началась «холодная война».,через два года после окончания войны бывшие союзники стали врагами и началась холодная война,через два года после окончания войны бувши союзнки стали врагами и началась холодная война
1784,"Гренландия была слабо заселена. В скандинавских сагах повествуется о том, что Эрика Рыжего изгнали из Исландии за убийство, и, продвигаясь дальше на запад, он открыл Гренландию и дал ей название.","Гренландия бұла слабы за селенна, эсконенавских сагах поястуется том, что Эрикорижо из Гнайласьусландия за Убейстлла, и продвигайся дальшинозапат оным Гренландия далги названия.",гренландия была слабо заселена в скандинавских сагах повествуется о том что эрика рыжего изгнали из исландии за убийство и продвигаясь дальше на запад он открыл гренландию и дал ей название,гренландия бұла слабы за селенна эсконенавских сагах поястуется том что эрикорижо из гнайласьусландия за убейстлла и продвигайся дальшинозапат оным гренландия далги названия
1699,"Бишкек был описан одним обозревателем как погружающийся в состояние анархии, поскольку группы людей бегали по улицам и грабили магазины с потребительскими товарами.","Бешкек был описан адним обозревателем как багружай шесе в состояния на архиве, поскольку группы людей бегали по улицам грабили магазинас патребителескеме-то барыми.",бишкек был описан одним обозревателем как погружающийся в состояние анархии поскольку группы людей бегали по улицам и грабили магазины с потребительскими товарами,бешкек был описан адним обозревателем как багружай шесе в состояния на архиве поскольку группы людей бегали по улицам грабили магазинас патребителескеме то барыми
1860,"Канцелярия губернатора сообщила, что 19 из раненных были офицерами полиции.","Комселярия губернатораса опшила, что 19-ти раненых бюлли офицерами полиция.",канцелярия губернатора сообщила что 19 из раненных были офицерами полиции,комселярия губернатораса опшила что 19 ти раненых бюлли офицерами полиция
1758,Архипелаг располагается в 120 километрах от полуострова. Крупнейшим остров носит имя Короля Георга с поселением Вилья-лас-Эстрельяс.,Архипелакарас полагайся в ста-двадцатый километр хатпылу островы. Крупнейши остров носит имя короля Георга с паселеним Вилья Лас Эстрельес.,архипелаг располагается в 120 километрах от полуострова крупнейшим остров носит имя короля георга с поселением вилья лас эстрельяс,архипелакарас полагайся в ста двадцатый километр хатпылу островы крупнейши остров носит имя короля георга с паселеним вилья лас эстрельес
2001,"Путешественникам настоятельно рекомендуется принимать во внимание любые риски, связанные с суровой погодой в их районе, поскольку они могут повлиять на любые планы поездки.","Путешественникам наставятельно рекомендуюцепренемать вовнимание любые риски сиязаны суровы погода в их районе, поскольку они могут павлият на любые планы поески.",путешественникам настоятельно рекомендуется принимать во внимание любые риски связанные с суровой погодой в их районе поскольку они могут повлиять на любые планы поездки,путешественникам наставятельно рекомендуюцепренемать вовнимание любые риски сиязаны суровы погода в их районе поскольку они могут павлият на любые планы поески
1775,Использование видеозаписи привело к важным открытиям в сфере интерпретации микровыражений  — движений лица длительностью несколько миллисекунд.,"Использования видеозаписи привелокважным открытиям к сфере интерпретаций микровыражений, движений лица длительность тюния с килька миле секунд.",использование видеозаписи привело к важным открытиям в сфере интерпретации микровыражений движений лица длительностью несколько миллисекунд,использования видеозаписи привелокважным открытиям к сфере интерпретаций микровыражений движений лица длительность тюния с килька миле секунд
1717,"Обратный поток сосредоточен в нескольких более глубоких участках, где может образовываться быстрое течение, уходящее на большую глубину, из-за подобной подводной топологии.","Абратный патоксас Ридатучин в нескальких более глубоких участках, где может образовываться бестрая течения, уходящие на большой глубину, из-за подобный подводный топологий.",обратный поток сосредоточен в нескольких более глубоких участках где может образовываться быстрое течение уходящее на большую глубину из за подобной подводной топологии,абратный патоксас ридатучин в нескальких более глубоких участках где может образовываться бестрая течения уходящие на большой глубину из за подобный подводный топологий
1966,"Комиссия стала ответом Мартелли на массовые протесты против государственного режима, начавшиеся в октябре.","Комиссия Стоаладвиятом Мартелли намасывай протесты против государственной режима, начавшися в октябре.",комиссия стала ответом мартелли на массовые протесты против государственного режима начавшиеся в октябре,комиссия стоаладвиятом мартелли намасывай протесты против государственной режима начавшися в октябре
1701,"Козы, по-видимому, впервые были одомашнены около 10 000 лет назад в иранских горах Загрос.","Козе — по видимому, в первые біли дамашины около 10 000 жлетін зад Вранске гарах заграс.",козы по видимому впервые были одомашнены около 10 000 лет назад в иранских горах загрос,козе по видимому в первые біли дамашины около 10 000 жлетін зад вранске гарах заграс
1716,"Развлекательно-новостной сайт TMZ полагает, что фотограф остановил свой автомобиль на противоположной стороне бульвара Сепульведа и попытался сделать снимки остановки полицейскими, перед тем как перейти дорогу и продолжить. Полицейский Калифорнийского дорожного патруля, остановивший движение, дважды был вынужден приказать ему перейти обратно.",Развлекательна на васынайсайт TMZ былагайд жто фотограф астанавил свой автомобиль на противоположной стырне бульвары сепуливедо и попытался изделать с ним кеостанковки полицейскими перед тем как перетидаругу и продолжить полицейске лифорниского дорожного патруля астанавивши движения дыбаш дыбаш дыбылу венуштен приказать ему перетие обратно.,развлекательно новостной сайт tmz полагает что фотограф остановил свой автомобиль на противоположной стороне бульвара сепульведа и попытался сделать снимки остановки полицейскими перед тем как перейти дорогу и продолжить полицейский калифорнийского дорожного патруля остановивший движение дважды был вынужден приказать ему перейти обратно,развлекательна на васынайсайт tmz былагайд жто фотограф астанавил свой автомобиль на противоположной стырне бульвары сепуливедо и попытался изделать с ним кеостанковки полицейскими перед тем как перетидаругу и продолжить полицейске лифорниского дорожного патруля астанавивши движения дыбаш дыбаш дыбылу венуштен приказать ему перетие обратно
1797,Каждый является членом общества и использует транспортные системы. Практически каждый жалуется на эти систем.,"Каждый эвляцийт шленом общества и испуштает транспортные системы, практически каждый жалуется на эти системы.",каждый является членом общества и использует транспортные системы практически каждый жалуется на эти систем,каждый эвляцийт шленом общества и испуштает транспортные системы практически каждый жалуется на эти системы
1820,"Сейчас люди пишут сообщения на экранах компьютеров, и им никогда не приходится иметь дело с точилкой.","Сечас люди пешу сепшения на экранах компьютеров, и иманок дани приходилось меддела сочелпы.",сейчас люди пишут сообщения на экранах компьютеров и им никогда не приходится иметь дело с точилкой,сечас люди пешу сепшения на экранах компьютеров и иманок дани приходилось меддела сочелпы
2000,"Если вы пересекаете северную часть Балтийского моря зимой, узнайте насчёт расположения каюты, так как прохождение по льду приводит к довольно жуткому шуму, который может мешать спать наиболее чувствительным людям.","Если вы пересекаете северную часть Балтиского моря зимой, узнате насчет расположение каюты, так как прохождение пальду приводит довольно шутком шуму, кольмбможет мешать спать наиболее чувствительным дудем.",если вы пересекаете северную часть балтийского моря зимой узнайте насчет расположения каюты так как прохождение по льду приводит к довольно жуткому шуму который может мешать спать наиболее чувствительным людям,если вы пересекаете северную часть балтиского моря зимой узнате насчет расположение каюты так как прохождение пальду приводит довольно шутком шуму кольмбможет мешать спать наиболее чувствительным дудем
1867,"Растения производят кислород, которым дышит человек, и поглощают углекислый газ, который человек выдыхает.","Ростения производит кислород, которымдеше человек, и паглашают углекислый газ, который человек выдыхают.",растения производят кислород которым дышит человек и поглощают углекислый газ который человек выдыхает,ростения производит кислород которымдеше человек и паглашают углекислый газ который человек выдыхают
1886,"Древние культуры и племена начали оставлять их себе, чтобы иметь под рукой молоко, шерсть, мясо и шкуру.","Древние культуры и племена начали оставлять их себия, чтобы иметь под рукой молоко шер смясы и шкуру.",древние культуры и племена начали оставлять их себе чтобы иметь под рукой молоко шерсть мясо и шкуру,древние культуры и племена начали оставлять их себия чтобы иметь под рукой молоко шер смясы и шкуру
1667,"Как правило, могут проявляться два типа поведения когда менеджеры начинают руководить людьми, ранее равными им по статусу. Одна крайность спектра – это попытка оставаться ""своим парнем"" (или девушкой).","Как правило, могут появляться два типы поведения, когда менеджеры начинают руководить людими ранее равнами импостатусу, одна края на спектрай т.п. осталаться своим парнем или девушкой.",как правило могут проявляться два типа поведения когда менеджеры начинают руководить людьми ранее равными им по статусу одна крайность спектра это попытка оставаться своим парнем или девушкой,как правило могут появляться два типы поведения когда менеджеры начинают руководить людими ранее равнами импостатусу одна края на спектрай т п осталаться своим парнем или девушкой
1927,"Эйнджел (2006 г.) объясняет подход ""Континуум"" как метод, используемый для помощи организациям в достижении более высокого уровня эффективности.",Эйнджел 2006-го года обесняет подхот континуум как метод эспользуемый для помощи организациям достижения болевы сокау уровня эффективности.,эйнджел 2006 г объясняет подход континуум как метод используемый для помощи организациям в достижении более высокого уровня эффективности,эйнджел 2006 го года обесняет подхот континуум как метод эспользуемый для помощи организациям достижения болевы сокау уровня эффективности
1898,"""Он [Уэльс] по сути лгал нам с самого начала. Во-первых, действуя так, как будто это нужно было сделать по юридическим причинам. Во-вторых, делая вид, что слушает нас вплоть до своего удаления изображений.""","Он — Уэльс, Пасоти Илгал нам самы в начало. Ва первых действует так, как бутта этану жгны был делать боеуредическим причином, вовторых делай вид, что слушет нас блудысве боудолейне забражений.",он уэльс по сути лгал нам с самого начала во первых действуя так как будто это нужно было сделать по юридическим причинам во вторых делая вид что слушает нас вплоть до своего удаления изображений,он уэльс пасоти илгал нам самы в начало ва первых действует так как бутта этану жгны был делать боеуредическим причином вовторых делай вид что слушет нас блудысве боудолейне забражений
1689,"Европа — относительно маленький континент, но на нём много независимых государств. В обычных обстоятельствах путешествие через множество стран означало бы необходимость подачи прошений для получения визы и многократного прохождения паспортного контроля.","Еуропа — отнасительно мальненький континент, мы на нем много независимых государств. В обышен хобствиатистых путешествия через многожыстран отзначал обы необходимость подачи прошений для получения визи имного кратыну прохождения паспортного контроля.",европа относительно маленький континент но на нем много независимых государств в обычных обстоятельствах путешествие через множество стран означало бы необходимость подачи прошений для получения визы и многократного прохождения паспортного контроля,еуропа отнасительно мальненький континент мы на нем много независимых государств в обышен хобствиатистых путешествия через многожыстран отзначал обы необходимость подачи прошений для получения визи имного кратыну прохождения паспортного контроля
1769,"Великая пирамида была возведена египтянами в третьем веке до нашей эры и является одним из множества больших пирамидальных сооружений, построенных, чтобы почтить память фараона.","Великай пирамида была возведенна египтянуме к третим веки донаши иры и является одним из мыножествы больших пирмидальдалдных саружений, построинных, чтобы патчтить память фараоны.",великая пирамида была возведена египтянами в третьем веке до нашей эры и является одним из множества больших пирамидальных сооружений построенных чтобы почтить память фараона,великай пирамида была возведенна египтянуме к третим веки донаши иры и является одним из мыножествы больших пирмидальдалдных саружений построинных чтобы патчтить память фараоны
1718,"Не существует универсального определения того, какие произведённые изделия являются антиквариатом. Некоторые налоговые органы определяют товары, которым за 100 лет, как антиквариат.","Не существует универсалене определение того, как ею произведеу на изделие кивляют сантикуриатым, негодронологовые органы обределяют авар катурым за сто лет, как антикуриат.",не существует универсального определения того какие произведенные изделия являются антиквариатом некоторые налоговые органы определяют товары которым за 100 лет как антиквариат,не существует универсалене определение того как ею произведеу на изделие кивляют сантикуриатым негодронологовые органы обределяют авар катурым за сто лет как антикуриат
1940,"Принимая во внимание все вышесказанное, не стоит удивляться тому, что наши предки решили ""белковую проблему"" примерно так же, как ее решают шимпанзе в саванне по сей день.","Принемай ва внимания все вішасказаная, не стояту дебляться тому, что наша преткерешили Белкову проблему примерно так же, как и Решал Шампанзе Савани Пасседейн.",принимая во внимание все вышесказанное не стоит удивляться тому что наши предки решили белковую проблему примерно так же как ее решают шимпанзе в саванне по сей день,принемай ва внимания все вішасказаная не стояту дебляться тому что наша преткерешили белкову проблему примерно так же как и решал шампанзе савани пасседейн
1742,"Территория Гонконга была названа в честь острова Гонконг, места, которое многие туристы считают главным объектом  своего внимания.","Церковь Ганконг был аназваны названы в честь острова Ганконг, мес та, которая многие туристы шедайс главным объектым сфэй обнимания.",территория гонконга была названа в честь острова гонконг места которое многие туристы считают главным объектом своего внимания,церковь ганконг был аназваны названы в честь острова ганконг мес та которая многие туристы шедайс главным объектым сфэй обнимания
1706,"Более традиционные церкви зачастую проводят пасхальное богослужение в субботу вечером во время пасхальных выходных, при этом прихожане обычно начинают в полночь празднование Воскресения Христа.","Боле-традиционный церкви зачастуі проводит пасхаля багыслужения в субботу вечером вауреме басхаляных выходных, претам прихажания обычно начинай туполынечи праздауне васкрысения Христо.",более традиционные церкви зачастую проводят пасхальное богослужение в субботу вечером во время пасхальных выходных при этом прихожане обычно начинают в полночь празднование воскресения христа,боле традиционный церкви зачастуі проводит пасхаля багыслужения в субботу вечером вауреме басхаляных выходных претам прихажания обычно начинай туполынечи праздауне васкрысения христо
1698,"Все во вселенной состоит из материи. Вся материя состоит из мельчайших частиц, называемых атомами.",Сёгоселеный со стейтус матери. Вся материя со стейтус мельчайшых частиц назоваймых атомами.,все во вселенной состоит из материи вся материя состоит из мельчайших частиц называемых атомами,сегоселеный со стейтус матери вся материя со стейтус мельчайшых частиц назоваймых атомами
1670,"Их термические характеристики не такие стабильные, как у больших пещер на Земле, которые часто поддерживают почти постоянную температуру, но они соответствуют тому, что является глубокими ямами в грунте, — сообщил Глен Кушинг из отдела планетной геологии Геологической службы США и Университета Северной Аризоны, расположенного во Флагстаффе, Аризона.","Их термический характеристики кейсті биліне, кокубальших пешернзимлян, к которой часто поддержует почти постоянную температуру, нанесу ответсвену тому, что являйся Гурбокеме яму мегрунде, сапсюбленд кушинга из отдела планетной геология, геология службы сша, нунирвситета себерны оризоны, расположен овавлак стайфе.",их термические характеристики не такие стабильные как у больших пещер на земле которые часто поддерживают почти постоянную температуру но они соответствуют тому что является глубокими ямами в грунте сообщил глен кушинг из отдела планетной геологии геологической службы сша и университета северной аризоны расположенного во флагстаффе аризона,их термический характеристики кейсті биліне кокубальших пешернзимлян к которой часто поддержует почти постоянную температуру нанесу ответсвену тому что являйся гурбокеме яму мегрунде сапсюбленд кушинга из отдела планетной геология геология службы сша нунирвситета себерны оризоны расположен овавлак стайфе
1679,Группа Aerosmith отменила оставшиеся концерты в своем турне.,Группа Айросмит отменила оставши с концертек с вагем турынай.,группа aerosmith отменила оставшиеся концерты в своем турне,группа айросмит отменила оставши с концертек с вагем турынай
1776,"За ночь было изготовлено 150–200 копий, теперь известных как ""листовки Данлэпа"".","Занач был айзгатовлено 150-200 копий, теперь известных коклестовки Данлопо.",за ночь было изготовлено 150 200 копий теперь известных как листовки данлэпа,занач был айзгатовлено 150 200 копий теперь известных коклестовки данлопо
1842,"Так как у перьев динозавров отсутствует хорошо развитый стержень, называемый рахисом, но все же имеются другие отличительные черты — бородки и бородочки — исследователи пришли к выводу, что рахис, скорее всего, появился позднее путем эволюционного развития других отличительных черт.","Так как у Пери в Динозавровасулс твит хорошо раз втестер жи называй мы рахисом, но сё жи мейтсу друге отлечетелне чертей боротки и породышки, исследователе пришлик в Элоду Што-Рахес скорее сего, появился поздней путь эволюционово развития других отлечетелнегг черт.",так как у перьев динозавров отсутствует хорошо развитый стержень называемый рахисом но все же имеются другие отличительные черты бородки и бородочки исследователи пришли к выводу что рахис скорее всего появился позднее путем эволюционного развития других отличительных черт,так как у пери в динозавровасулс твит хорошо раз втестер жи называй мы рахисом но се жи мейтсу друге отлечетелне чертей боротки и породышки исследователе пришлик в элоду што рахес скорее сего появился поздней путь эволюционово развития других отлечетелнегг черт
1910,"Парижане слывут эгоцентричными, грубыми и надменными.","Парижане Словуд — эгоцентричнеме, грубыми и надыменными.",парижане слывут эгоцентричными грубыми и надменными,парижане словуд эгоцентричнеме грубыми и надыменными
1799,"Помимо соревнований в среду, Карпендо принимал участие в двух индивидуальных соревнованиях на чемпионатах.",Помимо сривнования в среду корпенді принемалу частью двух индивидуалекс ривнованиях на чемпионадых.,помимо соревнований в среду карпендо принимал участие в двух индивидуальных соревнованиях на чемпионатах,помимо сривнования в среду корпенді принемалу частью двух индивидуалекс ривнованиях на чемпионадых
1949,"Термин ""жук"" используется энтомологами формально для обозначения группы насекомых.",Терминжук используется энтомологами формалий для бозначения группы нысековы.,термин жук используется энтомологами формально для обозначения группы насекомых,терминжук используется энтомологами формалий для бозначения группы нысековы
1672,Не подвергайте ткань воздействию слишком высокой температуры (что может привести к усадке или в очень редких случаях к ожогу).,"Не подвергайте, тканьба здействие слишком высоко температуры, что мыжет привести кусатки или в очень редкий случай кажо.",не подвергайте ткань воздействию слишком высокой температуры что может привести к усадке или в очень редких случаях к ожогу,не подвергайте тканьба здействие слишком высоко температуры что мыжет привести кусатки или в очень редкий случай кажо
1987,"Падение произошло в высокогорье, и, как полагают, стало результатом вражеского огня.","Падения презошлау бисокагория и, как болгай, стал результатым бражыска вагния.",падение произошло в высокогорье и как полагают стало результатом вражеского огня,падения презошлау бисокагория и как болгай стал результатым бражыска вагния
